"rssi","rx"
-17,-72
-17,-73
-17,-71
-17,-70
-17,-70
-17,-71
-17,-70
-17,-68
-17,-67
-16,-66
-16,-65
-16,-64
-16,-64
-16,-63
-16,-64
-16,-63
-16,-64
-16,-65
-16,-64
-16,-64
-16,-64
-16,-65
-16,-65
-16,-65
-16,-65
-16,-65
-16,-66
-16,-67
-16,-66
-16,-65
-16,-65
-16,-65
-16,-64
-16,-64
-16,-64
-16,-64
-16,-64
-16,-63
-16,-63
-16,-64
-16,-65
-16,-65
-16,-65
-16,-66
-16,-67
-16,-66
-16,-64
-16,-64
-16,-65
-16,-65
-16,-67
-16,-67
-17,-69
-17,-68
-17,-67
-17,-67
-17,-68
-17,-69
-17,-70
-17,-69
-17,-68
-17,-69
-17,-68
-17,-68
-17,-66
-17,-65
-17,-65
-17,-70
-17,-71
-17,-69
-17,-68
-17,-66
-17,-64
-17,-63
-17,-62
-17,-62
-17,-61
-17,-60
-17,-61
-17,-64
-17,-66
-17,-76
-17,-73
-17,-77
-17,-79
-17,-75
-17,-71
-17,-69
-17,-67
-17,-64
-17,-64
-17,-64
-17,-63
-14,-63
-14,-63
-14,-63
-14,-63
-14,-65
-14,-65
-14,-72
-14,-75
-14,-72
-14,-71
-14,-72
-14,-73
-14,-79
-14,-76
-14,-70
-14,-69
-14,-68
-14,-70
-14,-71
-14,-69
-14,-65
-14,-66
-14,-68
-14,-69
-14,-73
-14,-71
-14,-64
-14,-67
-14,-70
-14,-72
-15,-70
-15,-70
-15,-72
-15,-67
-15,-66
-15,-63
-15,-63
-15,-63
-15,-62
-15,-62
-15,-60
-15,-60
-15,-60
-15,-62
-15,-62
-15,-62
-15,-60
-15,-60
-15,-61
-15,-62
-15,-62
-15,-63
-15,-65
-15,-65
-15,-64
-15,-63
-15,-61
-15,-62
-15,-61
-15,-60
-15,-60
-15,-60
-9,-61
-9,-61
-9,-63
-9,-64
-9,-65
-9,-65
-9,-67
-9,-68
-9,-67
-9,-65
-9,-63
-9,-63
-9,-63
-9,-64
-9,-67
-9,-67
-9,-66
-9,-66
-9,-67
-9,-69
-9,-70
-9,-70
-9,-71
-9,-73
-9,-71
-9,-67
-9,-66
-9,-63
-9,-61
-9,-61
0,-60
0,-60
0,-60
0,-58
0,-54
0,-53
0,-55
0,-51
0,-53
0,-55
0,-61
0,-55
0,-56
0,-62
-3,-64
-3,-61
-3,-62
-3,-61
-3,-61
-3,-59
-3,-57
-3,-56
-3,-56
-3,-56
-3,-58
-3,-61
-3,-64
-3,-64
-3,-66
-3,-65
-3,-64
-3,-60
-3,-58
0,-55
0,-52
0,-50
0,-49
0,-50
0,-51
0,-53
0,-52
0,-52
0,-52
0,-53
0,-54
0,-53
0,-54
0,-54
0,-55
0,-54
0,-52
0,-52
0,-53
0,-54
0,-56
0,-59
0,-59
0,-58
0,-57
0,-58
0,-59
0,-58
0,-58
0,-51
0,-50
0,-49
0,-50
0,-49
0,-51
0,-51
0,-50
0,-51
0,-51
0,-52
0,-55
0,-55
0,-54
0,-53
0,-54
0,-53
0,-54
0,-54
0,-57
0,-58
0,-61
0,-62
0,-63
0,-62
0,-60
0,-58
0,-55
0,-53
0,-53
0,-53
0,-52
0,-52
0,-65
0,-49
0,-49
0,-48
0,-47
0,-45
0,-44
0,-44
0,-44
0,-63
0,-47
0,-49
0,-51
0,-57
0,-59
0,-54
0,-51
0,-49
0,-49
0,-49
0,-47
0,-47
0,-46
0,-46
0,-46
0,-48
0,-49
0,-52
0,-54
0,-48
0,-47
0,-46
0,-45
0,-44
0,-45
0,-44
0,-43
0,-42
0,-42
0,-42
0,-42
0,-43
0,-42
0,-43
0,-42
0,-44
0,-46
0,-48
0,-48
0,-47
0,-47
0,-45
0,-43
0,-42
0,-41
0,-41
0,-40
0,-38
0,-37
0,-37
0,-37
0,-39
0,-40
0,-42
0,-43
-9,-46
-9,-46
-9,-48
-9,-49
-9,-50
-9,-52
-9,-52
-9,-51
-9,-50
-9,-52
-9,-58
-9,-65
-9,-66
-9,-62
-9,-57
-9,-56
-9,-57
-9,-55
-9,-52
-9,-50
-9,-50
-9,-51
-9,-53
-9,-54
-9,-54
-9,-55
-9,-54
-9,-55
-9,-56
-9,-58
-9,-61
-9,-60
-9,-59
-9,-57
-9,-57
-9,-71
-9,-57
-9,-59
-9,-61
-9,-63
-9,-63
-9,-64
-9,-60
-9,-61
-9,-59
-9,-60
-9,-68
-9,-65
-9,-59
-6,-59
-6,-58
-6,-57
-6,-53
-6,-54
-6,-52
-6,-50
-6,-48
-6,-50
-6,-45
-6,-45
-6,-45
-6,-44
-6,-45
-6,-44
-6,-44
-6,-44
-6,-44
-6,-44
-6,-43
-6,-43
-6,-43
-6,-43
-6,-43
-6,-43
-6,-44
-6,-44
-6,-44
-6,-45
-6,-45
-6,-44
-6,-46
-6,-45
-10,-44
-10,-40
-10,-40
-10,-40
-10,-40
-10,-40
-10,-40
-10,-40
-10,-40
-10,-40
-10,-41
-10,-41
-10,-42
-10,-42
-10,-43
-10,-44
-10,-44
-10,-44
-10,-44
-10,-44
-10,-46
-10,-47
-10,-48
-10,-48
-10,-48
-10,-48
-10,-47
-10,-46
-10,-45
-10,-44
-10,-43
-10,-44
-10,-43
-10,-43
-10,-43
-10,-45
-10,-45
-10,-45
-10,-46
-10,-45
-10,-46
-10,-48
-10,-51
-10,-51
-10,-48
-10,-45
-10,-42
-10,-42
-10,-43
-10,-41
-10,-43
-10,-46
-10,-46
-10,-49
-10,-49
-10,-49
-10,-49
-10,-50
-10,-51
-10,-52
-10,-54
-10,-55
-10,-53
-10,-57
-10,-62
-10,-65
-10,-62
-10,-59
-10,-56
-10,-54
-10,-52
-10,-55
-10,-57
-10,-58
-10,-46
-10,-45
-10,-45
-10,-43
-10,-43
-10,-42
-10,-43
-10,-43
-10,-42
-10,-41
-7,-43
-7,-43
-7,-44
-7,-44
-7,-45
-7,-44
-7,-45
-7,-43
-7,-42
-7,-42
-7,-43
-7,-42
-7,-44
-7,-45
-7,-52
-7,-52
-7,-47
-7,-43
-7,-43
-7,-43
-7,-43
-7,-43
-7,-46
-7,-46
-7,-47
-7,-46
-7,-45
-7,-46
-7,-46
-7,-47
-7,-49
-7,-50
-7,-53
-7,-54
-7,-60
-7,-64
-7,-63
-7,-59
-7,-55
-7,-48
-7,-48
-7,-46
-7,-45
-3,-45
-3,-44
-3,-43
-3,-43
-3,-44
-3,-50
-3,-54
-3,-57
-3,-53
-3,-49
-3,-46
-3,-45
-3,-45
-3,-46
-3,-48
-3,-53
-3,-54
-3,-54
-3,-61
-3,-55
-3,-51
-3,-49
-3,-51
-3,-54
-3,-62
-3,-62
-3,-56
-3,-56
-3,-66
-3,-62
-3,-57
-3,-53
-3,-52
-3,-52
-3,-50
-3,-50
-3,-51
-3,-50
-3,-53
-3,-52
-3,-55
-3,-58
-3,-59
-3,-57
-7,-59
-7,-59
-7,-62
-7,-65
-7,-62
-7,-57
-7,-59
-7,-65
-7,-72
-7,-64
-7,-62
-7,-64
-7,-64
-7,-69
-7,-66
-7,-63
-7,-62
-7,-64
-7,-63
-7,-67
-7,-65
-7,-65
-7,-63
-7,-63
-7,-64
-7,-64
-7,-65
-7,-66
-7,-65
-7,-66
-7,-67
-7,-68
-7,-68
-7,-68
-7,-68
-7,-68
-7,-70
-7,-70
-7,-71
-7,-71
-7,-70
-7,-69
-7,-67
-7,-65
-7,-65
-7,-64
-7,-64
-15,-61
-15,-61
-15,-60
-15,-60
-15,-60
-15,-62
-15,-68
-15,-70
-15,-72
-15,-73
-15,-74
-15,-72
-15,-70
-15,-67
-15,-67
-15,-64
-15,-68
-15,-70
-15,-73
-15,-71
-15,-70
-15,-76
-15,-76
-15,-76
-15,-76
-15,-75
-15,-76
-15,-76
-15,-76
-15,-75
-15,-79
-15,-79
-15,-80
-15,-79
-15,-78
-15,-76
-15,-76
-15,-77
-15,-76
-15,-76
-15,-76
-15,-77
-15,-78
-15,-77
-15,-77
-15,-77
-15,-78
-15,-76
-20,-76
-20,-76
-20,-74
-20,-75
-20,-77
-20,-75
-20,-76
-20,-74
-20,-73
-20,-72
-20,-72
-20,-72
-20,-72
-20,-74
-20,-74
-20,-77
-20,-76
-20,-77
-20,-77
-20,-77
-20,-77
-20,-79
-20,-77
-20,-77
-20,-76
-20,-76
-20,-76
-20,-77
-20,-77
-20,-75
-20,-78
-20,-78
-20,-76
-20,-74
-20,-81
-20,-80
-20,-79
-20,-79
-20,-79
-20,-80
-20,-80
-20,-81
-18,-81
-18,-80
-18,-79
-18,-78
-18,-77
-18,-76
-18,-76
-18,-75
-18,-75
-18,-76
-18,-78
-18,-78
-18,-77
-18,-75
-18,-74
-18,-74
-18,-74
-18,-71
-18,-74
-18,-72
-18,-71
-18,-71
-18,-70
-18,-70
-18,-71
-18,-71
-18,-70
-18,-70
-18,-71
-18,-71
-18,-72
-18,-71
-18,-71
-18,-73
-18,-71
-18,-71
-18,-72
-18,-71
-18,-72
-18,-73
-18,-73
-18,-72
-18,-71
-18,-71
-18,-72
-18,-71
-18,-71
-18,-71
-17,-71
-17,-72
-17,-71
-17,-77
-17,-70
-17,-71
-17,-70
-17,-71
-17,-71
-17,-70
-17,-71
-17,-72
-17,-72
-17,-71
-17,-70
-17,-69
-17,-70
-17,-71
-17,-71
-17,-71
-17,-73
-17,-71
-17,-72
-17,-71
-17,-72
-17,-72
-17,-72
-17,-78
-17,-72
-17,-71
-17,-72
-17,-72
-17,-72
-17,-72
-17,-73
-17,-72
-17,-72
-17,-72
-17,-73
-17,-74
-17,-76
-17,-77
-17,-76
-17,-75
-17,-74
-17,-74
-17,-75
-17,-76
-19,-75
-19,-73
-19,-73
-19,-72
-19,-73
-19,-73
-19,-71
-19,-73
-19,-75
-19,-74
-19,-72
-19,-76
-19,-77
-19,-77
-19,-75
-19,-72
-15,-77
-15,-76
-15,-74
-15,-75
-15,-75
-15,-78
-15,-77
-15,-75
-15,-75
-15,-74
-15,-77
-15,-77
-15,-77
-15,-77
-15,-77
-15,-77
-15,-78
-15,-78
-15,-76
-15,-75
-15,-76
-15,-83
-15,-76
-15,-75
-15,-79
-15,-80
-15,-76
-15,-77
-15,-77
-15,-74
-15,-72
-15,-75
-15,-77
-15,-77
-15,-75
-15,-75
-15,-75
-15,-76
-15,-76
-15,-76
-15,-78
-15,-77
-15,-76
-15,-77
-15,-76
-15,-75
-15,-75
-15,-77
-15,-77
-15,-76
-15,-75
-15,-75
-15,-76
-15,-83
-15,-73
-19,-80
-19,-76
-19,-74
-19,-77
-19,-76
-19,-75
-19,-76
-19,-75
-19,-75
-19,-75
-19,-75
-19,-74
-19,-75
-19,-76
-19,-75
-19,-75
-19,-76
-19,-75
-19,-76
-19,-75
-19,-74
-19,-76
-19,-76
-19,-76
-19,-75
-19,-74
-19,-75
-19,-75
-19,-75
-19,-74
-19,-75
-19,-75
-19,-76
-19,-76
-19,-75
-19,-76
-14,-75
-14,-76
-14,-75
-14,-74
-14,-75
-14,-75
-14,-76
-14,-76
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-76
-14,-76
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-14,-74
-14,-75
-14,-75
-14,-76
-14,-74
-14,-75
-14,-75
-14,-75
-14,-74
-14,-75
-14,-75
-14,-75
-14,-75
-14,-74
-16,-75
-16,-75
-16,-75
-16,-75
-16,-74
-16,-74
-16,-74
-16,-75
-16,-75
-16,-74
-16,-75
-16,-75
-16,-76
-16,-76
-16,-76
-16,-75
-16,-75
-16,-75
-16,-75
-16,-75
-16,-75
-16,-75
-16,-75
-16,-74
-16,-75
-16,-75
-16,-75
-16,-76
-16,-75
-16,-72
-16,-74
-16,-72
-16,-76
-16,-76
-16,-75
-16,-75
-16,-76
-16,-75
-16,-74
-16,-76
-16,-75
-16,-76
-18,-76
-18,-75
-18,-75
-18,-74
-18,-75
-18,-75
-18,-76
-18,-74
-18,-75
-18,-74
-18,-75
-18,-74
-18,-75
-18,-75
-18,-75
-18,-75
-18,-75
-18,-75
-18,-76
-18,-76
-18,-76
-18,-75
-18,-76
-18,-75
-18,-76
-18,-75
-18,-76
-18,-75
-18,-75
-18,-75
-18,-76
-18,-75
-18,-75
-18,-75
-18,-75
-18,-75
-18,-76
-18,-75
-18,-75
-18,-75
-18,-75
-18,-75
-18,-75
-18,-76
-18,-75
-18,-76
-18,-75
-18,-76
-18,-77
-18,-77
-18,-75
-18,-75
-18,-74
-18,-76
-16,-76
-16,-75
-16,-76
-16,-76
-16,-76
-16,-76
-16,-75
-16,-76
-16,-77
-16,-76
-16,-76
-16,-77
-16,-76
-16,-77
-16,-76
-16,-76
-16,-76
-16,-77
-16,-76
-16,-77
-16,-77
-16,-77
-16,-77
-16,-76
-16,-76
-16,-76
-16,-76
-16,-76
-16,-76
-16,-77
-16,-76
-16,-76
-16,-76
-16,-77
-16,-77
-16,-77
-16,-77
-16,-77
-16,-76
-16,-77
-16,-77
-16,-77
-16,-77
-16,-77
-16,-76
-16,-77
-16,-77
-16,-77
-16,-76
-16,-77
-16,-76
-16,-77
-16,-77
-16,-77
-16,-77
-16,-78
-16,-77
-16,-78
-16,-78
-16,-78
-16,-77
-16,-76
-16,-78
-16,-77
-16,-77
-16,-78
-16,-78
-16,-77
-16,-77
-16,-79
-16,-78
-16,-78
-16,-78
-16,-77
-16,-78
-16,-78
-16,-78
-16,-77
-16,-78
-16,-78
-16,-78
-16,-78
-16,-78
-16,-78
-16,-77
-16,-78
-16,-80
-16,-78
-16,-79
-16,-78
-16,-78
-16,-77
-16,-77
-16,-77
-16,-77
-16,-77
-16,-76
-16,-77
-16,-77
-16,-77
-16,-76
-16,-76
-16,-76
-16,-76
-16,-77
-16,-76
-16,-76
-16,-76
-16,-76
-16,-76
-16,-76
-16,-76
-16,-76
-16,-76
-16,-76
-16,-77
-16,-77
-16,-84
-16,-76
-16,-76
-16,-77
-16,-76
-16,-76
-16,-75
-16,-76
-16,-77
-16,-77
-16,-76
-16,-76
-16,-76
-16,-76
-16,-77
-16,-76
-16,-76
-16,-76
-16,-75
-16,-76
-16,-83
-16,-76
-16,-76
-16,-75
-16,-75
-16,-76
-16,-76
-16,-75
-16,-76
-16,-76
-16,-74
-16,-75
-16,-76
-16,-76
-16,-75
-16,-76
-16,-76
-16,-77
-16,-75
-16,-76
-16,-77
-16,-76
-16,-75
-16,-75
-16,-75
-16,-75
-16,-75
-17,-75
-17,-75
-17,-77
-17,-76
-17,-76
-17,-75
-17,-76
-17,-75
-17,-75
-17,-76
-17,-76
-17,-76
-17,-74
-17,-75
-17,-75
-17,-75
-17,-75
-17,-75
-17,-76
-17,-76
-17,-75
-17,-75
-17,-76
-17,-76
-17,-76
-17,-76
-17,-75
-17,-76
-17,-75
-17,-75
-17,-75
-17,-76
-17,-75
-17,-76
-17,-74
-17,-75
-17,-77
-17,-75
-17,-76
-17,-76
-17,-74
-17,-76
-17,-76
-17,-75
-17,-76
-17,-75
-17,-76
-17,-75
-17,-75
-17,-76
-17,-75
-17,-75
-17,-75
-17,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-76
-14,-76
-14,-76
-14,-75
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-14,-75
-14,-75
-14,-76
-14,-76
-14,-74
-14,-75
-14,-76
-14,-75
-14,-75
-14,-76
-14,-76
-14,-75
-14,-74
-14,-75
-14,-75
-14,-75
-14,-74
-14,-76
-14,-75
-14,-76
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-75
-14,-74
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-76
-14,-76
-14,-74
-14,-75
-14,-74
-14,-76
-14,-75
-14,-75
-14,-75
-14,-74
-14,-76
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-77
-14,-75
-14,-82
-14,-74
-14,-74
-14,-77
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-76
-14,-76
-14,-76
-14,-75
-14,-75
-14,-83
-14,-75
-14,-75
-14,-74
-17,-75
-17,-76
-17,-75
-17,-76
-17,-74
-17,-75
-17,-76
-17,-74
-17,-75
-17,-75
-17,-74
-17,-75
-17,-75
-17,-76
-17,-75
-17,-75
-17,-75
-17,-76
-17,-76
-17,-74
-17,-74
-17,-74
-17,-75
-17,-75
-17,-75
-17,-76
-17,-75
-17,-74
-17,-75
-17,-84
-17,-76
-17,-75
-17,-74
-17,-74
-17,-74
-17,-75
-17,-74
-17,-74
-17,-76
-17,-75
-17,-75
-17,-75
-17,-76
-17,-76
-17,-75
-17,-74
-17,-73
-17,-75
-17,-75
-17,-77
-17,-74
-17,-72
-17,-73
-17,-71
-17,-73
-17,-74
-17,-74
-17,-75
-17,-76
-17,-75
-17,-76
-17,-76
-17,-76
-17,-76
-17,-76
-17,-75
-17,-76
-17,-75
-17,-74
-17,-76
-17,-74
-17,-75
-17,-76
-17,-76
-17,-77
-17,-74
-17,-75
-17,-74
-17,-73
-17,-72
-17,-72
-17,-72
-17,-73
-17,-73
-17,-72
-17,-71
-17,-71
-17,-72
-17,-80
-17,-73
-17,-75
-17,-74
-17,-74
-17,-75
-17,-74
-17,-74
-17,-73
-17,-76
-14,-77
-14,-75
-14,-75
-14,-72
-14,-71
-14,-72
-14,-72
-14,-72
-14,-75
-14,-76
-14,-75
-14,-74
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-74
-14,-73
-14,-71
-14,-70
-14,-69
-14,-70
-14,-71
-14,-71
-14,-72
-14,-73
-14,-71
-14,-72
-14,-72
-14,-72
-14,-71
-14,-81
-14,-74
-14,-77
-14,-76
-14,-72
-14,-73
-14,-73
-14,-72
-14,-73
-14,-73
-14,-71
-14,-71
-14,-72
-14,-72
-16,-73
-16,-72
-16,-72
-16,-72
-16,-73
-16,-72
-16,-71
-16,-71
-16,-72
-16,-72
-16,-74
-16,-75
-16,-72
-16,-70
-16,-72
-16,-70
-16,-73
-16,-72
-16,-73
-16,-72
-16,-71
-16,-72
-16,-73
-16,-73
-16,-75
-16,-76
-16,-74
-16,-73
-16,-73
-16,-74
-16,-76
-16,-77
-16,-74
-16,-76
-16,-76
-16,-74
-16,-81
-16,-73
-16,-73
-16,-72
-16,-73
-16,-73
-16,-71
-16,-74
-16,-75
-16,-74
-16,-74
-16,-72
-16,-72
-16,-72
-16,-81
-16,-73
-16,-72
-16,-73
-16,-71
-16,-77
-16,-74
-16,-74
-16,-74
-16,-73
-16,-72
-16,-72
-16,-72
-16,-73
-16,-72
-16,-72
-16,-80
-16,-71
-16,-72
-16,-72
-16,-73
-16,-73
-16,-74
-16,-74
-16,-74
-16,-75
-16,-74
-16,-74
-16,-73
-16,-73
-16,-73
-16,-74
-16,-74
-16,-72
-16,-72
-16,-72
-16,-73
-16,-72
-16,-72
-16,-73
-16,-73
-16,-72
-16,-72
-16,-73
-16,-72
-16,-73
-16,-73
-16,-73
-17,-73
-17,-73
-17,-73
-17,-72
-17,-73
-17,-73
-17,-73
-17,-74
-17,-73
-17,-73
-17,-74
-17,-75
-17,-75
-17,-76
-17,-76
-17,-76
-17,-76
-17,-78
-17,-78
-17,-79
-17,-79
-17,-78
-17,-79
-17,-77
-17,-75
-17,-76
-17,-77
-17,-75
-17,-76
-17,-76
-17,-76
-17,-78
-17,-76
-17,-77
-17,-76
-17,-77
-17,-76
-17,-76
-17,-76
-17,-76
-17,-77
-17,-75
-18,-75
-18,-75
-18,-76
-18,-76
-18,-75
-18,-75
-18,-76
-18,-76
-18,-76
-18,-77
-18,-76
-18,-76
-18,-77
-18,-77
-18,-77
-18,-77
-18,-79
-18,-77
-18,-77
-18,-77
-18,-78
-18,-78
-18,-77
-18,-80
-18,-78
-18,-77
-18,-80
-18,-78
-18,-78
-18,-79
-18,-78
-18,-77
-18,-77
-18,-78
-18,-78
-18,-79
-18,-78
-18,-78
-18,-79
-18,-78
-18,-79
-18,-78
-18,-78
-16,-78
-16,-80
-16,-79
-16,-79
-16,-78
-16,-80
-16,-79
-16,-80
-16,-80
-16,-80
-16,-79
-16,-79
-16,-79
-16,-80
-16,-80
-16,-80
-16,-80
-16,-81
-16,-80
-16,-79
-16,-81
-16,-80
-16,-79
-16,-79
-16,-79
-16,-78
-16,-78
-16,-77
-16,-77
-16,-77
-16,-76
-16,-77
-16,-76
-16,-76
-16,-76
-16,-77
-16,-78
-16,-79
-16,-79
-16,-79
-16,-79
-16,-80
-16,-81
-16,-80
-16,-80
-16,-79
-16,-80
-16,-80
-16,-80
-17,-79
-17,-80
-17,-75
-17,-76
-17,-75
-17,-82
-17,-75
-17,-76
-17,-76
-17,-75
-17,-75
-17,-74
-17,-76
-17,-76
-17,-75
-22,-77
-22,-75
-22,-75
-22,-75
-22,-76
-22,-76
-22,-75
-22,-75
-22,-75
-22,-74
-22,-76
-20,-75
-20,-75
-20,-75
-20,-76
-20,-75
-20,-75
-20,-76
-20,-76
-20,-75
-20,-76
-20,-76
-20,-75
-20,-75
-20,-76
-20,-76
-20,-76
-20,-75
-20,-74
-20,-75
-20,-74
-20,-75
-20,-74
-20,-81
-20,-75
-20,-75
-20,-75
-20,-75
-20,-76
-20,-76
-20,-75
-20,-75
-20,-75
-20,-75
-20,-75
-20,-75
-20,-75
-20,-74
-20,-76
-20,-74
-20,-75
-20,-75
-20,-76
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-74
-13,-75
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-76
-13,-74
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-76
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-73
-13,-75
-13,-77
-13,-77
-13,-85
-13,-75
-13,-75
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-74
-13,-75
-13,-74
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-15,-75
-15,-75
-15,-75
-15,-76
-15,-75
-15,-76
-15,-76
-15,-76
-15,-75
-15,-76
-15,-76
-15,-76
-15,-75
-15,-75
-15,-75
-15,-76
-15,-77
-15,-76
-15,-75
-15,-75
-15,-75
-15,-75
-15,-75
-15,-75
-15,-76
-15,-76
-15,-76
-15,-76
-15,-75
-15,-83
-15,-76
-15,-75
-15,-75
-15,-76
-15,-75
-15,-75
-15,-75
-15,-75
-15,-76
-15,-76
-15,-76
-15,-75
-15,-75
-15,-75
-15,-75
-15,-75
-15,-76
-14,-75
-14,-75
-14,-74
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-77
-14,-75
-14,-75
-14,-74
-14,-76
-14,-75
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-13,-75
-13,-74
-13,-76
-13,-75
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-74
-13,-75
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-77
-13,-76
-13,-76
-13,-76
-13,-84
-14,-76
-14,-83
-14,-76
-14,-76
-14,-77
-14,-77
-14,-77
-14,-77
-14,-77
-14,-77
-14,-77
-14,-76
-14,-76
-14,-76
-14,-77
-14,-77
-14,-76
-14,-76
-14,-77
-14,-76
-14,-76
-14,-76
-14,-77
-14,-76
-14,-77
-14,-84
-14,-76
-14,-77
-14,-76
-14,-77
-14,-77
-14,-77
-14,-77
-14,-77
-14,-76
-14,-76
-14,-77
-14,-77
-14,-77
-14,-77
-14,-77
-14,-77
-14,-76
-14,-77
-13,-78
-13,-78
-13,-77
-13,-77
-13,-77
-13,-77
-13,-77
-13,-77
-13,-78
-13,-78
-13,-77
-13,-78
-13,-78
-13,-78
-13,-77
-13,-78
-13,-78
-13,-77
-13,-78
-13,-78
-13,-78
-13,-77
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-79
-13,-78
-13,-79
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-77
-13,-78
-13,-85
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-77
-13,-78
-13,-78
-13,-77
-13,-77
-13,-78
-13,-78
-13,-77
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-79
-13,-78
-13,-78
-13,-79
-13,-77
-13,-77
-13,-78
-13,-77
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-77
-13,-77
-13,-77
-13,-77
-13,-77
-13,-84
-13,-77
-13,-77
-13,-77
-13,-78
-13,-78
-13,-76
-13,-77
-13,-78
-13,-77
-13,-77
-13,-77
-13,-77
-13,-76
-13,-76
-13,-76
-13,-77
-13,-77
-13,-84
-13,-76
-13,-77
-13,-77
-13,-76
-13,-77
-13,-76
-13,-76
-13,-76
-13,-77
-13,-76
-13,-77
-13,-76
-13,-76
-13,-83
-13,-76
-13,-76
-13,-77
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-74
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-74
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-77
-13,-75
-14,-76
-14,-75
-14,-76
-14,-77
-14,-76
-14,-75
-14,-75
-14,-76
-14,-76
-14,-77
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-77
-14,-77
-14,-77
-14,-76
-14,-75
-14,-76
-14,-75
-14,-76
-14,-75
-14,-76
-14,-75
-14,-76
-14,-76
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-74
-14,-76
-14,-75
-14,-76
-14,-75
-14,-74
-14,-76
-14,-75
-14,-76
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
