"mac_address",rasp,rx,"timestamp",sn
"84:11:9E:FD:16:B3",1,-58,"09:31:55.449",686
"84:11:9E:FD:16:B3",1,-58,"09:31:55.954",687
"84:11:9E:FD:16:B3",1,-58,"09:31:55.956",688
"84:11:9E:FD:16:B3",1,-57,"09:31:55.958",691
"84:11:9E:FD:16:B3",1,-57,"09:31:55.983",692
"84:11:9E:FD:16:B3",1,-59,"09:31:57.024",699
"84:11:9E:FD:16:B3",1,-60,"09:31:59.982",701
"84:11:9E:FD:16:B3",1,-60,"09:32:00.044",702
"84:11:9E:FD:16:B3",1,-61,"09:32:00.180",703
"84:11:9E:FD:16:B3",1,-63,"09:32:14.922",704
"84:11:9E:FD:16:B3",1,-61,"09:32:19.118",707
"84:11:9E:FD:16:B3",1,-62,"09:32:19.206",708
"84:11:9E:FD:16:B3",1,-61,"09:32:19.230",709
"84:11:9E:FD:16:B3",1,-61,"09:32:19.357",710
"84:11:9E:FD:16:B3",1,-61,"09:32:19.606",0
"84:11:9E:FD:16:B3",1,-62,"09:32:19.831",711
"84:11:9E:FD:16:B3",1,-61,"09:32:19.858",712
"84:11:9E:FD:16:B3",1,-61,"09:32:20.183",713
"84:11:9E:FD:16:B3",1,-62,"09:32:22.455",715
"84:11:9E:FD:16:B3",1,-60,"09:32:23.401",717
"84:11:9E:FD:16:B3",1,-61,"09:32:25.875",718
"84:11:9E:FD:16:B3",1,-63,"09:32:25.897",745
"84:11:9E:FD:16:B3",1,-63,"09:32:25.919",746
"84:11:9E:FD:16:B3",1,-62,"09:32:25.938",747
"84:11:9E:FD:16:B3",1,-63,"09:32:27.026",749
"84:11:9E:FD:16:B3",1,-60,"09:32:27.028",766
"84:11:9E:FD:16:B3",1,-61,"09:32:27.152",777
"84:11:9E:FD:16:B3",1,-61,"09:32:27.187",778
"84:11:9E:FD:16:B3",1,-60,"09:32:27.312",783
"84:11:9E:FD:16:B3",1,-60,"09:32:27.322",784
"84:11:9E:FD:16:B3",1,-59,"09:32:27.534",790
"84:11:9E:FD:16:B3",1,-60,"09:32:27.590",791
"84:11:9E:FD:16:B3",1,-60,"09:32:27.772",792
"84:11:9E:FD:16:B3",1,-60,"09:32:27.775",793
"84:11:9E:FD:16:B3",1,-62,"09:32:27.812",794
"84:11:9E:FD:16:B3",1,-63,"09:32:27.952",795
"84:11:9E:FD:16:B3",1,-62,"09:32:27.994",796
