"mac_address",rasp,rx,"timestamp",sn
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.058",582
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.070",585
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.084",590
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.096",594
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.127",596
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.156",598
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.163",600
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.175",602
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.178",607
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.231",626
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.235",627
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.241",628
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.268",630
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.271",634
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.275",637
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.328",659
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.335",662
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.338",664
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.355",667
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.367",676
"DC:A9:04:4F:D9:35",1,-54,"10:51:14.373",678
"DC:A9:04:4F:D9:35",1,-53,"10:51:14.379",679
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.404",698
"DC:A9:04:4F:D9:35",1,-53,"10:51:15.716",700
"DC:A9:04:4F:D9:35",1,-54,"10:51:16.637",1543
"DC:A9:04:4F:D9:35",1,-54,"10:51:16.646",1552
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.669",1555
"DC:A9:04:4F:D9:35",1,-54,"10:51:16.685",1591
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.688",1592
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.694",1594
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.708",1603
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.728",1604
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.746",1606
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.797",1634
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.811",1645
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.815",1648
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.822",1650
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.879",1692
"DC:A9:04:4F:D9:35",1,-53,"10:51:16.922",1732
"DC:A9:04:4F:D9:35",1,-54,"10:51:16.946",1734
"DC:A9:04:4F:D9:35",1,-54,"10:51:16.970",1735
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.012",1736
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.018",1741
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.027",1746
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.030",1756
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.040",1757
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.046",1759
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.052",1770
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.076",1781
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.095",1784
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.104",1790
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.107",1791
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.119",1800
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.122",1801
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.144",1802
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.177",1804
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.183",1837
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.203",1844
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.215",1846
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.227",1860
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.264",1862
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.267",1878
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.276",1903
"DC:A9:04:4F:D9:35",1,-55,"10:51:17.289",1908
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.301",1929
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.337",1976
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.347",1978
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.350",1995
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.362",2019
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.369",2028
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.374",2036
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.383",2050
"DC:A9:04:4F:D9:35",1,-54,"10:51:17.387",2062
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.405",2066
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.423",2089
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.433",2091
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.436",2096
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.459",2100
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.485",2110
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.498",2114
"DC:A9:04:4F:D9:35",1,-52,"10:51:17.509",2118
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.515",2122
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.518",2125
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.521",2128
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.533",2134
"DC:A9:04:4F:D9:35",1,-52,"10:51:17.545",2140
"DC:A9:04:4F:D9:35",1,-53,"10:51:17.557",2145
